Rarity Folder,Filename,Collector Number,Card Display Name,Card Level,Card HP,Card Element,Attack 1 Type,Attack 1 Name,Attack 1 Element Cost,Attack 1 Damage,Attack 1 Description,Attack 1 Extended Lore,Attack 2 Type,Attack 2 Name,Attack 2 Element Cost,Attack 2 Damage,Attack 2 Description,Attack 2 Extended Lore,Item Description,Item Extended Lore,Artist Credit,Writer Credit,Card Image Alt Text Description
Common,Common_SenWarchief_LonelyRifleGreatsword.jpg,245,Lonely Rifle-Greatsword,,,,,,,,,,,,,,,,"This card increases your Level of Violence by 050 points. The player can equip the Lonely Rifle-Greatsword to any online card with the Game element, so long as the card depicts an unarmed Altare. That card’s ATK will increase by 100 points!!<br><br>Reunited with his classic bladegun, who knows what kind of power the hero can unleash…?",,SenWarchief,The Cooler Garfield,"A 3D modeled rifle-greatsword in the style of Altare's gunblade, glowing on a wooden surface."
Common,Common_jam_MenacingMilk.jpg,246,Menacing Milk,,,,,,,,,,,,,,,,"Shove these delectable milk-based products into the mouth of an unsuspecting Altare and effectively stun the talent during the next turn. Unfortunately, no matter how delicious each bite, the curse placed upon him will guarantee that he faces the consequences.","After receiving a debuff called Lactose Intolerance from a sorceress, Altare realizes that he must live out the rest of his days suffering for every bite of mint chocolate ice cream. With no clear way to break the curse, will the fated hero survive? ",jam,Dholwrites,"A scoop of mint chocolate chip ice cream in a cone, a wedge of cheese, and a carton of milk with a Cultare slime on it sits with cartoon squiggles of menacing lines coming out of them."
Common,Common_saki_MintventurerVSPistachiomite.jpg,247,Mintventurer VS Pistachiomite,,,,,,,,,,,,,,,,"Regis Altare wants YOU for the Mintventurer Army! If you correctly believe mint to be the superior ice cream flavor to pistachio, pocket $20 from your opponent in real life. Heck, try to barter up. But if you believe otherwise—tell the opponent your credit card details and the three numbers on the back, then beg God for forgiveness. You sicko.<br><br>Both revenge and ice cream are best served cold.",,saki,The Cooler Garfield,"Two ice creams in a 1v1 battle: the left corner is 3 scoops of mint chocolate chip ice cream that look like Cultare slimes, in a glass serving bowl ringed with mint leaves and chocolate pieces. In the right corner are two scoops of pistachio ice cream that look like Magmites, in a wafer cone sprinkled with nuts and with two wafer biscuit rolls in the top."
Common,Common_mokochuls_MrRegissForgottenLegs.jpg,248,Mr. Regis's Forgotten Legs,,,,,,,,,,,,,,,,"This Asset can only be played in response to a negative effect. Cancel the negative effect.<br>Altare struggles against the bailiff's grip. The door opens, and Altare tries to point at the new visitor. “Your Honor, my legs are right there!”","Altare points to his disembodied legs, which are jumping around erratically. ""See, my legs are here! You can't get me for having no legs!""<br>Judge Magni glances over at the jury. ""Does having legs absolve him of his other crimes?""<br>All of the jury shakes their heads. Of course, seeing as how they're all magmites, it's hard to tell with some of them.<br>Judge Magni bangs the gavel. ""Still guilty.""",mokochuls,mayari marionette,"Referencing a scene in Judge Magni, the bailiff Vesper is leading Altare away in cuffs as Altare's legs kick open the courtroom door."
Common,Common_koudoodlez_MunchaMochi.jpg,249,Munch-a-Mochi,,,,,,,,,,,,,,,,"This card instantly fills the required energy-type needed for an attack.<br><br>A light, shining, blue mochi. How curious that a single bite regenerates mana…",Some poor little slime must have gotten itself into the wrong company. Poor little guy…You’d feel bad if it wasn’t so delicious.,kou_doodlez,Kiing,"Three light blue mochi pieces, sitting on a dark blue rectangular plate, with chopsticks laying on the side. The first piece has been partially consumed."
Common,Common_AoiMinami_NiceRack.jpg,250,Nice Rack,,,,,,,,,,,,,,,,"Equip Effect:<br>Equip this card to any non-AU Altare Character Card, that card now belongs to the other player for the remainder of the match.","Horns of the Demon God King himself. Broken and shattered red, unlike the unified and strong blue when he is around his guildmates. You wonder if something happened to Altare- to the guild- that resulted in this drastic change. Making the once Hero turn his head and fight against the ones he used to protect. ",Aoi Minami,Kiing,"Regis' glowing red horns on a dark smokey background. Below the horns is some wispy red hair, suggesting the presence of Regis below."
Common,Common_tsu_OnTheHouse.jpg,251,On The House!,,,,,,,,,,,,,,,,"Equip Item:<br>The rush of exhilaration and copious amounts of alcohol gives an extra 30 ATK to any Character Card on your stride of the field. The Character Card that this card is equipped to has a 50% chance to miss their attack.<br>Flip a Coin: If it’s Heads, you hit your opponent. If it’s Tails, you miss completely.","<i>Cheers!! Raise ‘em up and drink ‘em down! Tempus’s very first pint together as a guild, what a momentous occasion! A celebration of all the hard work and dedication it took to get to this point, like- WOAH! <br><br>It’s also the guild’s first time getting drunk together, and maybe it should stay that way…..Eurgh…Magni makes some especially questionable potions when he’s drunk, as you’ve found out. Gods, you don’t want to remember it, just- Poor Vesper, man…</i>",tsu,Kiing,A large wooden beer mug spilling its golden drink into the air.
Common,Common_Roro_RageInducedHairLoss.jpg,252,Rage-Induced Hair Loss,,,,,,,,,,,,,,,,"Literally Altare’s hair in a plastic baggie, rumored to be useful as a component for demonic potions. Maids frequently collect his hair after an intense gaming day. Increase the attack value of the next card by 30%.","“Make sure you bring the vacuum cleaner for the blue-haired guy’s room,” the lead maid says, pushing a written list of to-dos into the new maid’s hands. <br><br>Opening the door to Altare’s room, the maid spotted tufts of shiny turquoise hair strewn all around the PC and desk. Gamer sweat coated the keyboard and mouse–it became clear that it was one of Altare’s angry gaming sessions, rife with hair-pulling.<br><br>Many altventurers hypothesize that Altare’s hair could be used in potions where focused anger and willpower is required.",Roro,whalerounded,A lock of Altare's blue hair zipped up in a plastic baggie.
Common,Common_Fluor_RegIsekaiCards.jpg,253,RegIsekai Cards,,,,,,,,,,,,,,,,You’ve drawn the RegIsekai Cards! Draw another two cards with 2 Game elements.,"Oftentimes, you can hear, “I SUMMON REGISEKAI CARDS TO DRAW THREE ADDITIONAL CARDS FROM MY SCHEDULE!” Echoing throughout tournament halls.",Fluor (FluorescenceFuture),KageKitsuneofLight,"Shiny blue card booster packs that read ""RegIsekai"" on the front."
Common,Common_Vinhsenn_ReturnItFromWhereItCame.jpg,254,Return It From Where It Came,,,,,,,,,,,,,,,,"Such a discourteous display, in this grande hall of the law itself. Such a disgrace of an action, right in front of the highly respected Judge Magni. Your action has caused great discomfort for everyone in the place. As a result, return all cards on your hand to your deck, shuffle the deck and draw out the same amount of cards you put in the deck.","“Return it from where it came” - Judge Magni said. And without a single hesitation moment, Altare, with all of his confidence much like a few seconds ago, licked the liquid waste that came out of his mouth on the floor back to his mouth.<br><br>Much to the horror of everyone present in the courtroom. (In and out).",Vinhsenn,Frenz,"A puddle of spit on the floor, referencing a scene in Judge Magni."
Common,Common_SkylimitArt_SadBoiMusic.jpg,255,Sad Boi Music,,,,,,,,,,,,,,,,"eMOTIONAL DAMAGE. That some really sad boi music right there. It speaks to you, it cries into your soul. IT RIPS YOUR HEART APART AND LEAVES AN EMPTY HOLE THAT- ehem.<br><br>There are times you really just enjoy some sad music that leaves you to tears. But you can use that as a weapon to make others cry too. But hey, it’s best when you cry together!","Who doesn’t like emotional music that leaves a little pain to the heart? Even Altare likes it. Sometimes that helps bring out the tears and relieves the stress of life itself. Accompanied with his beautiful voice, it makes it so much more beautiful.<br><br>Appreciate it, bask in its emotion and let your tears out. Because it’s no good to hold it in, and that’s why it’s there.",Skylimit Art,Potato,"A holographic CD with the words ""sadboi music"" written on it in glowing letters."
Common,Common_skycompass_SaveMe.jpg,256,Save Me!,,,,,,,,,,,,,,,,"Search your deck for help- I mean, a character card. If the card depicts Altare, reveal it and add it to your hand. If it depicts Regis, discard the character card this item is attached to. Yagoo save its poor soul.<br><br>Named after the legendary artist Savémé, this card has no connection to emergency response. Make sure you show it off to all your friends, especially if they work in law enforcement!","<i>C</i>aptured here is a tribute to a famous painter. <i>A</i>cross Elysium, artists like the baker of this pizza find parts of Savémé’s work to admire. <i>L</i>uckily, he allows fanwork and isn’t very litigious. <br><br><i>L</i>overs of his work will note its most common topic. <i>H</i>elicopters and ambulances are frequent features of a Savémé milieu. <i>E</i>veryone can only guess why he makes this artistic move. <i>L</i>ikely, it’s unrelated to emergencies - there’s no cause for alarm! <i>P</i>lease just keep supporting him with tributes like this one.",skycompass,Lime 52,"A stack of pizza lunch snack breads covered in ketchup are sitting on a desk on top of some corn chips. The words ""save me"" have been written on the bread in ketchup."
